563098,22425,ENAMEL COLANDER CREAM,12.0,8/12/11 9:14,4.95,14911
563098,23247,BISCUIT TIN 50'S CHRISTMAS,24.0,8/12/11 9:14,2.89,14911
563098,23320,GIANT 50'S CHRISTMAS CRACKER,48.0,8/12/11 9:14,2.49,14911
563098,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,24.0,8/12/11 9:14,1.65,14911
563098,23188,VINTAGE  2 METER FOLDING RULER,12.0,8/12/11 9:14,1.65,14911
563098,22384,LUNCH BAG PINK POLKADOT,10.0,8/12/11 9:14,1.65,14911
563098,23209,LUNCH BAG DOILEY PATTERN,10.0,8/12/11 9:14,1.65,14911
563098,23207,LUNCH BAG ALPHABET DESIGN,10.0,8/12/11 9:14,1.65,14911
563098,20727,LUNCH BAG  BLACK SKULL.,10.0,8/12/11 9:14,1.65,14911
563098,23308,SET OF 60 VINTAGE LEAF CAKE CASES,24.0,8/12/11 9:14,0.55,14911
563098,23307,SET OF 60 PANTRY DESIGN CAKE CASES,24.0,8/12/11 9:14,0.55,14911
563098,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24.0,8/12/11 9:14,0.55,14911
563098,84991,60 TEATIME FAIRY CAKE CASES,24.0,8/12/11 9:14,0.55,14911
563098,21975,PACK OF 60 DINOSAUR CAKE CASES,24.0,8/12/11 9:14,0.55,14911
563098,21212,PACK OF 72 RETROSPOT CAKE CASES,24.0,8/12/11 9:14,0.55,14911
563098,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,32.0,8/12/11 9:14,2.55,14911
563098,23168,CLASSIC CAFE SUGAR DISPENSER,24.0,8/12/11 9:14,1.25,14911
563098,23245,SET OF 3 REGENCY CAKE TINS,12.0,8/12/11 9:14,4.95,14911
563098,22963,JAM JAR WITH GREEN LID,12.0,8/12/11 9:14,0.85,14911
563098,22960,JAM MAKING SET WITH JARS,6.0,8/12/11 9:14,4.25,14911
563098,23253,16 PIECE CUTLERY SET PANTRY DESIGN,6.0,8/12/11 9:14,15.95,14911
563098,22978,PANTRY ROLLING PIN,12.0,8/12/11 9:14,3.75,14911
563098,22729,ALARM CLOCK BAKELIKE ORANGE,12.0,8/12/11 9:14,3.75,14911
563098,23012,GLASS APOTHECARY BOTTLE PERFUME,8.0,8/12/11 9:14,3.95,14911
563098,22624,IVORY KITCHEN SCALES,4.0,8/12/11 9:14,8.5,14911
563098,22625,RED KITCHEN SCALES,4.0,8/12/11 9:14,8.5,14911
563098,22692,DOORMAT WELCOME TO OUR HOME,4.0,8/12/11 9:14,7.95,14911
563098,21523,DOORMAT FANCY FONT HOME SWEET HOME,4.0,8/12/11 9:14,7.95,14911
563098,48187,DOORMAT NEW ENGLAND,4.0,8/12/11 9:14,7.95,14911
563098,23236,DOILEY STORAGE TIN,12.0,8/12/11 9:14,2.89,14911
563098,,ENGLISH ROSE HOT WATER BOTTLE,8.0,8/12/11 9:14,4.25,14911
563098,22113,GREY HEART HOT WATER BOTTLE,8.0,8/12/11 9:14,3.75,14911
563098,21485,RETROSPOT HEART HOT WATER BOTTLE,6.0,8/12/11 9:14,4.95,14911
563098,22835,HOT WATER BOTTLE I AM SO POORLY,8.0,8/12/11 9:14,4.65,14911
